hi i want to set a reminder to drink water	_blank_
you are most welcome have a great day __eoa__  _name_ just need a few details to set this reminder for you __eoa__  _chatform_57_ __eoa__  __eoat__  anniversary reminder date date name of person name_of_person time time __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_anniversary_ __eoa__  __eoat__  thank you for reminding __eou__  __eout__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  can you please give ne customer care email address of indigo __eou__  __eout__  yes sure let me help you with it __eoa__  here is the email id for indigo _email_ __eoa__  hope the above information you were looking for __eoa__  _reminder_notification_ __eoa__  __eoat__  yes but decrease interval	reminder to drink water _chatform_
_name_ just need a few details to set this reminder for you __eoa__  _chatform_57_ __eoa__  __eoat__  anniversary reminder date date name of person name_of_person time time __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_anniversary_ __eoa__  __eoat__  thank you for reminding __eou__  __eout__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  can you please give ne customer care email address of indigo __eou__  __eout__  yes sure let me help you with it __eoa__  here is the email id for indigo _email_ __eoa__  hope the above information you were looking for __eoa__  _reminder_notification_ __eoa__  __eoat__  yes but decrease interval __eou__  __eout__  reminder to drink water _chatform_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  _emoticon_	_reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  i hope this was helpful please get back to us if you need any further assistance
_chatform_57_ __eoa__  __eoat__  anniversary reminder date date name of person name_of_person time time __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_anniversary_ __eoa__  __eoat__  thank you for reminding __eou__  __eout__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  can you please give ne customer care email address of indigo __eou__  __eout__  yes sure let me help you with it __eoa__  here is the email id for indigo _email_ __eoa__  hope the above information you were looking for __eoa__  _reminder_notification_ __eoa__  __eoat__  yes but decrease interval __eou__  __eout__  reminder to drink water _chatform_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  _emoticon_	_reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  i hope this was helpful please get back to us if you need any further assistance
anniversary reminder date date name of person name_of_person time time __eou__  __eout__  _reminder_interim_ __eoa__  _api_call_remind_anniversary_ __eoa__  __eoat__  thank you for reminding __eou__  __eout__  _name_ i just need a few details to set this reminder for you __eoa__  _chatform_34_ __eoa__  __eoat__  can you please give ne customer care email address of indigo __eou__  __eout__  yes sure let me help you with it __eoa__  here is the email id for indigo _email_ __eoa__  hope the above information you were looking for __eoa__  _reminder_notification_ __eoa__  __eoat__  yes but decrease interval __eou__  __eout__  reminder to drink water _chatform_ __eoa__  __eoat__  reminder to drink water frequency of reminders frequency_of_reminders __eou__  _emoticon_	_reminder_interim_ __eoa__  _api_call_remind_water_ __eoa__  i hope this was helpful please get back to us if you need any further assistance
_reminder_notification_ __eoa__  __eoat__  _emoticon_	okay let me cancel the water reminders __eoa__  done i have canceled all your reminders __eoa__  let me know if you would like to set any new reminders i shall set that for you
_reminder_notification_ __eoa__  __eoat__  hey can you remind me to wish someone on their birthday __eou__  __eout__  sure _name_ i just need a few details __eoa__  _chatform_38_ __eoa__  __eoat__  date date name name time time	can you please be more specific
_reminder_notification_ __eoa__  __eoat__  hey can you remind me to wish someone on their birthday __eou__  __eout__  sure _name_ i just need a few details __eoa__  _chatform_38_ __eoa__  __eoat__  date date name name time time __eou__  __eout__  _reminder_interim_ __eoa__  done ill remind you with a call at _time_ on wed _date_ good day __eoa__  can you please be more specific __eoa__  __eoat__  remind me to wish agrim at _time_	got it i am scheduling this for you __eoa__  done ive set this up to remind you at _time_ on wed _date_ have a great day __eoa__  have a pleasant day ahead
_reminder_notification_ __eoa__  __eoat__  hey can you remind me to wish someone on their birthday __eou__  __eout__  sure _name_ i just need a few details __eoa__  _chatform_38_ __eoa__  __eoat__  wish birthday date date name name time time __eou__  __eout__  _reminder_interim_ __eoa__  done ive set this up to remind you at _time_ on wed _date_ have a great day __eoa__  __eoat__  please schedule it	sure __eoa__  i love birthdays lets make this one special ill call and remind you about it at _numeral_ _numeral_ am on wed _numeral_ _date_ __eoa__  let me know if you wish to set any reminders or alarms till then have a nice day ahead
hey can you set a reminder for me to call someone __eou__  __eout__  sure _name_ i just need a few details to get this done __eoa__  _chatform_59_ __eoa__  __eoat__  sorry mistakenly __eou__  not require __eou__  i want to enquire	thats alright
hey can you set a reminder for me to call someone __eou__  __eout__  sure _name_ i just need a few details to get this done __eoa__  _chatform_59_ __eoa__  __eoat__  sorry mistakenly __eou__  not require __eou__  i want to enquire __eou__  __eout__  thats alright __eoa__  __eoat__  about train	okay
hey can you set a reminder for me to call someone __eou__  __eout__  sure _name_ i just need a few details to get this done __eoa__  _chatform_59_ __eoa__  __eoat__  sorry mistakenly __eou__  not require __eou__  i want to enquire __eou__  __eout__  thats alright __eoa__  __eoat__  about train __eou__  __eout__  okay __eoa__  __eoat__  can you help me on train status	definitely please share the train number name
hey can you set a reminder for me to call someone __eou__  __eout__  sure _name_ i just need a few details to get this done __eoa__  _chatform_59_ __eoa__  __eoat__  sorry mistakenly __eou__  not require __eou__  i want to enquire __eou__  __eout__  thats alright __eoa__  __eoat__  about train __eou__  __eout__  okay __eoa__  __eoat__  can you help me on train status __eou__  __eout__  definitely please share the train number name __eoa__  __eoat__  train _numeral_ swatantra exp __eou__  what time it will start from jaynagar __eou__  is thr delay _date_	i will check that for you __eoa__  please allow me few minutes i am working on your request __eoa__  train number _numeral_ swatantrta senani exp is has not started yet and is right on time it is expected to depart from jaynagar at _time_ __eoa__  i hope this helps you do let me know if i can help you with anything else
not require __eou__  i want to enquire __eou__  __eout__  thats alright __eoa__  __eoat__  about train __eou__  __eout__  okay __eoa__  __eoat__  can you help me on train status __eou__  __eout__  definitely please share the train number name __eoa__  __eoat__  train _numeral_ swatantra exp __eou__  what time it will start from jaynagar __eou__  is thr delay _date_ __eou__  __eout__  i will check that for you __eoa__  please allow me few minutes i am working on your request __eoa__  train number _numeral_ swatantrta senani exp is has not started yet and is right on time it is expected to depart from jaynagar at _time_ __eoa__  i hope this helps you do let me know if i can help you with anything else __eoa__  __eoat__  hi __eou__  is thr any delay	there is no delay _name_ the train is expected to be on time
can you help me on train status __eou__  __eout__  definitely please share the train number name __eoa__  __eoat__  train _numeral_ swatantra exp __eou__  what time it will start from jaynagar __eou__  is thr delay _date_ __eou__  __eout__  i will check that for you __eoa__  please allow me few minutes i am working on your request __eoa__  train number _numeral_ swatantrta senani exp is has not started yet and is right on time it is expected to depart from jaynagar at _time_ __eoa__  i hope this helps you do let me know if i can help you with anything else __eoa__  __eoat__  hi __eou__  is thr any delay __eou__  __eout__  there is no delay _name_ the train is expected to be on time __eoa__  __eoat__  when is last updated by indian railways	give me a minute to check on that __eoa__  its was last updated at _time_ on 09th of _date_ _numeral_
is thr delay _date_ __eou__  __eout__  i will check that for you __eoa__  please allow me few minutes i am working on your request __eoa__  train number _numeral_ swatantrta senani exp is has not started yet and is right on time it is expected to depart from jaynagar at _time_ __eoa__  i hope this helps you do let me know if i can help you with anything else __eoa__  __eoat__  hi __eou__  is thr any delay __eou__  __eout__  there is no delay _name_ the train is expected to be on time __eoa__  __eoat__  when is last updated by indian railways __eou__  __eout__  give me a minute to check on that __eoa__  its was last updated at _time_ on 09th of _date_ _numeral_ __eoa__  __eoat__  which link you checked	here is the link for running status tap on this message to open the link in your browser _link_ __eoa__  i checked from the above link i hope this information helps you
hi __eou__  is thr any delay __eou__  __eout__  there is no delay _name_ the train is expected to be on time __eoa__  __eoat__  when is last updated by indian railways __eou__  __eout__  give me a minute to check on that __eoa__  its was last updated at _time_ on 09th of _date_ _numeral_ __eoa__  __eoat__  which link you checked __eou__  __eout__  here is the link for running status tap on this message to open the link in your browser _link_ __eoa__  i checked from the above link i hope this information helps you __eoa__  __eoat__  the last updated __eou__  is wrong hv you checked __eou__  i scrolled end of page __eou__  its wrong date __eou__  last updated _numeral_ _date_ _numeral_ _time_ __eou__  it shows above time	do let me know if i can help you with anything else have a nice day
which link you checked __eou__  __eout__  here is the link for running status tap on this message to open the link in your browser _link_ __eoa__  i checked from the above link i hope this information helps you __eoa__  __eoat__  the last updated __eou__  is wrong hv you checked __eou__  i scrolled end of page __eou__  its wrong date __eou__  last updated _numeral_ _date_ _numeral_ _time_ __eou__  it shows above time __eou__  __eout__  _image_ __eoa__  do let me know if i can help you with anything else have a nice day __eoa__  __eoat__  y im not seeing __eou__  the correct date __eou__  i think you are using another link __eou__  _image_ __eou__  even the column not matching what you provided screen shot	since you are opening the link from the mobile the layout might be different
i checked from the above link i hope this information helps you __eoa__  __eoat__  the last updated __eou__  is wrong hv you checked __eou__  i scrolled end of page __eou__  its wrong date __eou__  last updated _numeral_ _date_ _numeral_ _time_ __eou__  it shows above time __eou__  __eout__  _image_ __eoa__  do let me know if i can help you with anything else have a nice day __eoa__  __eoat__  y im not seeing __eou__  the correct date __eou__  i think you are using another link __eou__  _image_ __eou__  even the column not matching what you provided screen shot __eou__  __eout__  since you are opening the link from the mobile the layout might be different __eoa__  __eoat__  mobile n web layout is same	also as i checked the last update was at _time_ on 09th of _date_ _numeral_
